subj_id,stage,block_idx,horizon,p0,p1,trial_idx,arm,reward,rt
1175e-eddc3,main,3,20,0.048,0.816,7,1,1,329
1175e-eddc3,main,3,20,0.048,0.816,8,1,0,250
1175e-eddc3,main,3,20,0.048,0.816,9,0,1,249
1175e-eddc3,main,3,20,0.048,0.816,10,0,0,1426
1175e-eddc3,main,3,20,0.048,0.816,11,1,0,106
1175e-eddc3,main,3,20,0.048,0.816,12,0,0,274
1175e-eddc3,main,3,20,0.048,0.816,13,1,1,238
1175e-eddc3,main,3,20,0.048,0.816,14,1,1,484
1175e-eddc3,main,3,20,0.048,0.816,15,1,0,250
1175e-eddc3,main,3,20,0.048,0.816,16,0,0,300
1175e-eddc3,main,3,20,0.048,0.816,17,0,0,314
1175e-eddc3,main,3,20,0.048,0.816,18,0,0,319
1175e-eddc3,main,3,20,0.048,0.816,19,1,1,30
1175e-eddc3,main,4,10,0.8,0.8,0,0,1,988
1175e-eddc3,main,4,10,0.8,0.8,1,1,1,1070
1175e-eddc3,main,4,10,0.8,0.8,2,1,1,397
1175e-eddc3,main,4,10,0.8,0.8,3,1,0,379
1175e-eddc3,main,4,10,0.8,0.8,4,0,1,429
1175e-eddc3,main,4,10,0.8,0.8,5,0,0,380
1175e-eddc3,main,4,10,0.8,0.8,6,1,1,240
1175e-eddc3,main,4,10,0.8,0.8,7,1,0,469
1175e-eddc3,main,4,10,0.8,0.8,8,0,1,435
1175e-eddc3,main,4,10,0.8,0.8,9,0,1,380
1175e-eddc3,main,5,10,0.5,0.5,0,0,0,1004
1175e-eddc3,main,5,10,0.5,0.5,1,1,0,408
1175e-eddc3,main,5,10,0.5,0.5,2,1,0,460
1175e-eddc3,main,5,10,0.5,0.5,3,0,0,356
1175e-eddc3,main,5,10,0.5,0.5,4,0,1,251
1175e-eddc3,main,5,10,0.5,0.5,5,0,0,306
1175e-eddc3,main,5,10,0.5,0.5,6,1,0,382
1175e-eddc3,main,5,10,0.5,0.5,7,1,1,397
1175e-eddc3,main,5,10,0.5,0.5,8,1,1,423
1175e-eddc3,main,5,10,0.5,0.5,9,1,1,425
1175e-eddc3,main,6,10,0.298,0.798,0,0,1,825
1175e-eddc3,main,6,10,0.298,0.798,1,1,1,475
1175e-eddc3,main,6,10,0.298,0.798,2,1,1,652
1175e-eddc3,main,6,10,0.298,0.798,3,1,1,405
1175e-eddc3,main,6,10,0.298,0.798,4,1,0,202
1175e-eddc3,main,6,10,0.298,0.798,5,0,0,270
1175e-eddc3,main,6,10,0.298,0.798,6,1,1,105
1175e-eddc3,main,6,10,0.298,0.798,7,1,1,950
1175e-eddc3,main,6,10,0.298,0.798,8,1,1,266
1175e-eddc3,main,6,10,0.298,0.798,9,1,1,307
1175e-eddc3,main,7,20,0.8,0.8,0,0,1,2357
1175e-eddc3,main,7,20,0.8,0.8,1,0,0,319
1175e-eddc3,main,7,20,0.8,0.8,2,1,1,312
1175e-eddc3,main,7,20,0.8,0.8,3,1,1,334
1175e-eddc3,main,7,20,0.8,0.8,4,1,1,615
1175e-eddc3,main,7,20,0.8,0.8,5,1,1,352
1175e-eddc3,main,7,20,0.8,0.8,6,1,0,287
1175e-eddc3,main,7,20,0.8,0.8,7,0,1,290
1175e-eddc3,main,7,20,0.8,0.8,8,0,1,377
1175e-eddc3,main,7,20,0.8,0.8,9,0,1,541
1175e-eddc3,main,7,20,0.8,0.8,10,0,1,429
1175e-eddc3,main,7,20,0.8,0.8,11,0,1,777
1175e-eddc3,main,7,20,0.8,0.8,12,0,1,483
1175e-eddc3,main,7,20,0.8,0.8,13,0,0,481
1175e-eddc3,main,7,20,0.8,0.8,14,1,1,323
1175e-eddc3,main,7,20,0.8,0.8,15,1,1,374
1175e-eddc3,main,7,20,0.8,0.8,16,1,1,397
1175e-eddc3,main,7,20,0.8,0.8,17,1,1,272
1175e-eddc3,main,7,20,0.8,0.8,18,1,1,393
1175e-eddc3,main,7,20,0.8,0.8,19,1,1,449
1175e-eddc3,main,8,20,0.5,0.5,0,0,1,2739
1175e-eddc3,main,8,20,0.5,0.5,1,0,0,384
1175e-eddc3,main,8,20,0.5,0.5,2,1,0,275
1175e-eddc3,main,8,20,0.5,0.5,3,0,0,301
1175e-eddc3,main,8,20,0.5,0.5,4,1,1,281
1175e-eddc3,main,8,20,0.5,0.5,5,0,1,571
1175e-eddc3,main,8,20,0.5,0.5,6,0,0,980
1175e-eddc3,main,8,20,0.5,0.5,7,1,0,436
1175e-eddc3,main,8,20,0.5,0.5,8,1,1,404
1175e-eddc3,main,8,20,0.5,0.5,9,1,0,355
1175e-eddc3,main,8,20,0.5,0.5,10,0,1,344
1175e-eddc3,main,8,20,0.5,0.5,11,0,0,697
1175e-eddc3,main,8,20,0.5,0.5,12,1,1,528
1175e-eddc3,main,8,20,0.5,0.5,13,1,1,416
1175e-eddc3,main,8,20,0.5,0.5,14,1,1,840
1175e-eddc3,main,8,20,0.5,0.5,15,1,0,304
1175e-eddc3,main,8,20,0.5,0.5,16,0,1,300
1175e-eddc3,main,8,20,0.5,0.5,17,0,0,517
1175e-eddc3,main,8,20,0.5,0.5,18,1,0,507
1175e-eddc3,main,8,20,0.5,0.5,19,0,0,378
1175e-eddc3,main,9,5,0.99,0.041,0,0,1,1189
1175e-eddc3,main,9,5,0.99,0.041,1,1,0,518
1175e-eddc3,main,9,5,0.99,0.041,2,1,0,412
1175e-eddc3,main,9,5,0.99,0.041,3,0,1,266
1175e-eddc3,main,9,5,0.99,0.041,4,0,1,282
1175e-eddc3,main,10,20,0.2,0.2,0,0,0,1280
1175e-eddc3,main,10,20,0.2,0.2,1,1,1,501
1175e-eddc3,main,10,20,0.2,0.2,2,1,0,2811
1175e-eddc3,main,10,20,0.2,0.2,3,0,0,679
1175e-eddc3,main,10,20,0.2,0.2,4,0,1,604
1175e-eddc3,main,10,20,0.2,0.2,5,0,1,484
1175e-eddc3,main,10,20,0.2,0.2,6,0,1,516
1175e-eddc3,main,10,20,0.2,0.2,7,0,0,337
1175e-eddc3,main,10,20,0.2,0.2,8,1,0,334
1175e-eddc3,main,10,20,0.2,0.2,9,0,0,995
1175e-eddc3,main,10,20,0.2,0.2,10,0,0,519
1175e-eddc3,main,10,20,0.2,0.2,11,1,0,748
1175e-eddc3,main,10,20,0.2,0.2,12,0,0,1040
1175e-eddc3,main,10,20,0.2,0.2,13,1,0,237
1175e-eddc3,main,10,20,0.2,0.2,14,0,1,327
1175e-eddc3,main,10,20,0.2,0.2,15,0,0,412
1175e-eddc3,main,10,20,0.2,0.2,16,1,1,308
1175e-eddc3,main,10,20,0.2,0.2,17,1,0,411
1175e-eddc3,main,10,20,0.2,0.2,18,0,0,588
1175e-eddc3,main,10,20,0.2,0.2,19,0,1,1559
1175e-eddc3,main,11,10,0.2,0.2,0,0,0,1715
1175e-eddc3,main,11,10,0.2,0.2,1,1,0,1007
1175e-eddc3,main,11,10,0.2,0.2,2,0,1,418
1175e-eddc3,main,11,10,0.2,0.2,3,0,1,381
1175e-eddc3,main,11,10,0.2,0.2,4,0,1,858
1175e-eddc3,main,11,10,0.2,0.2,5,0,1,761
1175e-eddc3,main,11,10,0.2,0.2,6,0,0,535
1175e-eddc3,main,11,10,0.2,0.2,7,0,0,514
1175e-eddc3,main,11,10,0.2,0.2,8,1,0,166
1175e-eddc3,main,11,10,0.2,0.2,9,0,0,364
1175e-eddc3,main,12,10,0.019,0.908,0,1,0,1675
1175e-eddc3,main,12,10,0.019,0.908,1,0,0,593
1175e-eddc3,main,12,10,0.019,0.908,2,0,0,497
1175e-eddc3,main,12,10,0.019,0.908,3,1,1,360
1175e-eddc3,main,12,10,0.019,0.908,4,1,1,388
1175e-eddc3,main,12,10,0.019,0.908,5,0,0,342
1175e-eddc3,main,12,10,0.019,0.908,6,1,1,246
1175e-eddc3,main,12,10,0.019,0.908,7,1,1,425
1175e-eddc3,main,12,10,0.019,0.908,8,1,1,327
1175e-eddc3,main,12,10,0.019,0.908,9,1,1,376
1175e-eddc3,main,13,5,0.2,0.2,0,0,1,1575
1175e-eddc3,main,13,5,0.2,0.2,1,0,0,352
1175e-eddc3,main,13,5,0.2,0.2,2,1,0,310
1175e-eddc3,main,13,5,0.2,0.2,3,1,0,403
1175e-eddc3,main,13,5,0.2,0.2,4,0,0,348
1175e-eddc3,main,14,5,0.8,0.8,0,0,0,1027
1175e-eddc3,main,14,5,0.8,0.8,1,1,1,600
1175e-eddc3,main,14,5,0.8,0.8,2,1,1,458
1175e-eddc3,main,14,5,0.8,0.8,3,1,0,328
1175e-eddc3,main,14,5,0.8,0.8,4,0,1,228
f3d5f-90923,practice,0,5,0.9,0.1,0,1,0,3155
f3d5f-90923,practice,0,5,0.9,0.1,1,0,1,834
f3d5f-90923,practice,0,5,0.9,0.1,2,0,1,389
f3d5f-90923,practice,0,5,0.9,0.1,3,0,1,33
f3d5f-90923,practice,0,5,0.9,0.1,4,0,1,287
f3d5f-90923,practice,1,5,0.9,0.1,0,0,1,1023
f3d5f-90923,practice,1,5,0.9,0.1,1,0,0,350
f3d5f-90923,practice,1,5,0.9,0.1,2,0,1,298
f3d5f-90923,practice,1,5,0.9,0.1,3,0,1,1692
f3d5f-90923,practice,1,5,0.9,0.1,4,0,1,356
f3d5f-90923,main,0,10,0.9,0.6,0,0,1,1567
f3d5f-90923,main,0,10,0.9,0.6,1,0,0,333
f3d5f-90923,main,0,10,0.9,0.6,2,0,1,1524
f3d5f-90923,main,0,10,0.9,0.6,3,0,0,283
f3d5f-90923,main,0,10,0.9,0.6,4,0,1,275
f3d5f-90923,main,0,10,0.9,0.6,5,1,0,365
f3d5f-90923,main,0,10,0.9,0.6,6,1,1,268
f3d5f-90923,main,0,10,0.9,0.6,7,1,0,452
f3d5f-90923,main,0,10,0.9,0.6,8,1,1,1640
f3d5f-90923,main,0,10,0.9,0.6,9,1,1,388
f3d5f-90923,main,1,5,0.483,0.362,0,0,1,1569
f3d5f-90923,main,1,5,0.483,0.362,1,0,0,331
f3d5f-90923,main,1,5,0.483,0.362,2,0,1,30
f3d5f-90923,main,1,5,0.483,0.362,3,0,0,384
f3d5f-90923,main,1,5,0.483,0.362,4,0,0,288
f3d5f-90923,main,2,5,0.5,0.5,0,1,1,1742
f3d5f-90923,main,2,5,0.5,0.5,1,0,0,386
f3d5f-90923,main,2,5,0.5,0.5,2,1,1,302
f3d5f-90923,main,2,5,0.5,0.5,3,1,0,605
f3d5f-90923,main,2,5,0.5,0.5,4,1,1,310
f3d5f-90923,main,3,20,0.048,0.816,0,0,0,2843
f3d5f-90923,main,3,20,0.048,0.816,1,1,1,266
f3d5f-90923,main,3,20,0.048,0.816,2,1,0,394
f3d5f-90923,main,3,20,0.048,0.816,3,1,0,290
f3d5f-90923,main,3,20,0.048,0.816,4,1,0,800
f3d5f-90923,main,3,20,0.048,0.816,5,0,0,460
f3d5f-90923,main,3,20,0.048,0.816,6,0,0,479
f3d5f-90923,main,3,20,0.048,0.816,7,1,1,457
f3d5f-90923,main,3,20,0.048,0.816,8,1,1,474
f3d5f-90923,main,3,20,0.048,0.816,9,1,0,418
f3d5f-90923,main,3,20,0.048,0.816,10,1,0,394
f3d5f-90923,main,3,20,0.048,0.816,11,1,1,30
f3d5f-90923,main,3,20,0.048,0.816,12,1,1,312
f3d5f-90923,main,3,20,0.048,0.816,13,1,1,582
f3d5f-90923,main,3,20,0.048,0.816,14,1,0,539
f3d5f-90923,main,3,20,0.048,0.816,15,1,1,331
f3d5f-90923,main,3,20,0.048,0.816,16,1,0,466
f3d5f-90923,main,3,20,0.048,0.816,17,1,0,1121
f3d5f-90923,main,3,20,0.048,0.816,18,1,1,187
f3d5f-90923,main,3,20,0.048,0.816,19,1,1,676
f3d5f-90923,main,4,10,0.8,0.8,0,0,1,1614
f3d5f-90923,main,4,10,0.8,0.8,1,0,0,437
f3d5f-90923,main,4,10,0.8,0.8,2,0,0,400
f3d5f-90923,main,4,10,0.8,0.8,3,1,1,299
f3d5f-90923,main,4,10,0.8,0.8,4,1,1,436
f3d5f-90923,main,4,10,0.8,0.8,5,1,1,570
f3d5f-90923,main,4,10,0.8,0.8,6,1,1,592
f3d5f-90923,main,4,10,0.8,0.8,7,1,1,1812
f3d5f-90923,main,4,10,0.8,0.8,8,1,1,258
f3d5f-90923,main,4,10,0.8,0.8,9,1,1,456
f3d5f-90923,main,5,10,0.5,0.5,0,1,0,1392
f3d5f-90923,main,5,10,0.5,0.5,1,0,1,38
f3d5f-90923,main,5,10,0.5,0.5,2,0,0,355
f3d5f-90923,main,5,10,0.5,0.5,3,0,0,525
f3d5f-90923,main,5,10,0.5,0.5,4,1,0,303
f3d5f-90923,main,5,10,0.5,0.5,5,0,1,295
f3d5f-90923,main,5,10,0.5,0.5,6,0,1,432
f3d5f-90923,main,5,10,0.5,0.5,7,0,0,373
f3d5f-90923,main,5,10,0.5,0.5,8,0,0,525
f3d5f-90923,main,5,10,0.5,0.5,9,0,0,1017
f3d5f-90923,main,6,10,0.298,0.798,0,1,0,1454
f3d5f-90923,main,6,10,0.298,0.798,1,1,1,712
f3d5f-90923,main,6,10,0.298,0.798,2,1,1,592
f3d5f-90923,main,6,10,0.298,0.798,3,1,0,369
f3d5f-90923,main,6,10,0.298,0.798,4,1,1,307
f3d5f-90923,main,6,10,0.298,0.798,5,1,0,324
f3d5f-90923,main,6,10,0.298,0.798,6,1,1,487
f3d5f-90923,main,6,10,0.298,0.798,7,1,0,1162
f3d5f-90923,main,6,10,0.298,0.798,8,1,1,860
f3d5f-90923,main,6,10,0.298,0.798,9,0,0,609
f3d5f-90923,main,7,20,0.8,0.8,0,1,1,1941
f3d5f-90923,main,7,20,0.8,0.8,1,1,0,492
f3d5f-90923,main,7,20,0.8,0.8,2,1,1,502
f3d5f-90923,main,7,20,0.8,0.8,3,1,0,402
f3d5f-90923,main,7,20,0.8,0.8,4,1,1,381
f3d5f-90923,main,7,20,0.8,0.8,5,0,1,498
f3d5f-90923,main,7,20,0.8,0.8,6,0,1,549
f3d5f-90923,main,7,20,0.8,0.8,7,0,1,397
f3d5f-90923,main,7,20,0.8,0.8,8,0,1,845
f3d5f-90923,main,7,20,0.8,0.8,9,0,1,888
f3d5f-90923,main,7,20,0.8,0.8,10,0,1,143
f3d5f-90923,main,7,20,0.8,0.8,11,0,1,52
f3d5f-90923,main,7,20,0.8,0.8,12,0,1,131
f3d5f-90923,main,7,20,0.8,0.8,13,0,1,137
f3d5f-90923,main,7,20,0.8,0.8,14,0,1,631
f3d5f-90923,main,7,20,0.8,0.8,15,0,1,1702
f3d5f-90923,main,7,20,0.8,0.8,16,0,1,286
f3d5f-90923,main,7,20,0.8,0.8,17,0,1,107
f3d5f-90923,main,7,20,0.8,0.8,18,0,1,1120
f3d5f-90923,main,7,20,0.8,0.8,19,0,1,796
f3d5f-90923,main,8,20,0.5,0.5,0,1,0,1802
f3d5f-90923,main,8,20,0.5,0.5,1,0,0,444
f3d5f-90923,main,8,20,0.5,0.5,2,0,1,478
f3d5f-90923,main,8,20,0.5,0.5,3,0,0,630
f3d5f-90923,main,8,20,0.5,0.5,4,0,0,475
f3d5f-90923,main,8,20,0.5,0.5,5,1,1,1203
f3d5f-90923,main,8,20,0.5,0.5,6,1,1,675
f3d5f-90923,main,8,20,0.5,0.5,7,1,1,478
f3d5f-90923,main,8,20,0.5,0.5,8,1,0,381
f3d5f-90923,main,8,20,0.5,0.5,9,1,1,829
f3d5f-90923,main,8,20,0.5,0.5,10,1,0,586
f3d5f-90923,main,8,20,0.5,0.5,11,1,0,610
f3d5f-90923,main,8,20,0.5,0.5,12,1,1,668
f3d5f-90923,main,8,20,0.5,0.5,13,1,1,363
f3d5f-90923,main,8,20,0.5,0.5,14,1,1,518
f3d5f-90923,main,8,20,0.5,0.5,15,1,0,288
f3d5f-90923,main,8,20,0.5,0.5,16,1,1,554
f3d5f-90923,main,8,20,0.5,0.5,17,1,0,409
f3d5f-90923,main,8,20,0.5,0.5,18,1,1,464
f3d5f-90923,main,8,20,0.5,0.5,19,1,0,934
f3d5f-90923,main,9,5,0.99,0.041,0,0,1,855
f3d5f-90923,main,9,5,0.99,0.041,1,0,0,384
f3d5f-90923,main,9,5,0.99,0.041,2,0,1,296
f3d5f-90923,main,9,5,0.99,0.041,3,0,1,895
f3d5f-90923,main,9,5,0.99,0.041,4,0,1,653
f3d5f-90923,main,10,20,0.2,0.2,0,1,1,2132
f3d5f-90923,main,10,20,0.2,0.2,1,1,0,434
f3d5f-90923,main,10,20,0.2,0.2,2,1,1,490
f3d5f-90923,main,10,20,0.2,0.2,3,0,0,442
f3d5f-90923,main,10,20,0.2,0.2,4,0,0,351
f3d5f-90923,main,10,20,0.2,0.2,5,1,1,108
f3d5f-90923,main,10,20,0.2,0.2,6,1,0,104
f3d5f-90923,main,10,20,0.2,0.2,7,1,0,10
f3d5f-90923,main,10,20,0.2,0.2,8,1,0,24
f3d5f-90923,main,10,20,0.2,0.2,9,1,0,35
f3d5f-90923,main,10,20,0.2,0.2,10,1,1,764
f3d5f-90923,main,10,20,0.2,0.2,11,1,0,103
f3d5f-90923,main,10,20,0.2,0.2,12,1,0,30
f3d5f-90923,main,10,20,0.2,0.2,13,1,0,7
f3d5f-90923,main,10,20,0.2,0.2,14,1,0,1309
f3d5f-90923,main,10,20,0.2,0.2,15,1,1,1514
f3d5f-90923,main,10,20,0.2,0.2,16,1,0,907
f3d5f-90923,main,10,20,0.2,0.2,17,1,0,296
f3d5f-90923,main,10,20,0.2,0.2,18,1,1,350
f3d5f-90923,main,10,20,0.2,0.2,19,0,1,371
f3d5f-90923,main,11,10,0.2,0.2,0,1,0,1581
f3d5f-90923,main,11,10,0.2,0.2,1,0,0,7
f3d5f-90923,main,11,10,0.2,0.2,2,0,0,329
f3d5f-90923,main,11,10,0.2,0.2,3,1,1,290
f3d5f-90923,main,11,10,0.2,0.2,4,1,0,387
f3d5f-90923,main,11,10,0.2,0.2,5,1,0,362
f3d5f-90923,main,11,10,0.2,0.2,6,1,0,201
f3d5f-90923,main,11,10,0.2,0.2,7,1,0,201
f3d5f-90923,main,11,10,0.2,0.2,8,1,1,75
f3d5f-90923,main,11,10,0.2,0.2,9,1,0,343
f3d5f-90923,main,12,10,0.019,0.908,0,1,1,1221
f3d5f-90923,main,12,10,0.019,0.908,1,1,0,329
f3d5f-90923,main,12,10,0.019,0.908,2,1,1,192
f3d5f-90923,main,12,10,0.019,0.908,3,0,1,292
f3d5f-90923,main,12,10,0.019,0.908,4,0,0,319
f3d5f-90923,main,12,10,0.019,0.908,5,0,0,348
f3d5f-90923,main,12,10,0.019,0.908,6,0,0,255
f3d5f-90923,main,12,10,0.019,0.908,7,0,0,300
f3d5f-90923,main,12,10,0.019,0.908,8,1,1,164
f3d5f-90923,main,12,10,0.019,0.908,9,1,1,257
f3d5f-90923,main,13,5,0.2,0.2,0,1,0,1072
f3d5f-90923,main,13,5,0.2,0.2,1,0,0,338
f3d5f-90923,main,13,5,0.2,0.2,2,0,1,395
f3d5f-90923,main,13,5,0.2,0.2,3,0,0,297
f3d5f-90923,main,13,5,0.2,0.2,4,0,0,314
f3d5f-90923,main,14,5,0.8,0.8,0,0,1,925
f3d5f-90923,main,14,5,0.8,0.8,1,0,0,270
f3d5f-90923,main,14,5,0.8,0.8,2,0,1,341
f3d5f-90923,main,14,5,0.8,0.8,3,0,0,296
f3d5f-90923,main,14,5,0.8,0.8,4,0,1,332
0367d-e7944,practice,0,5,0.9,0.1,0,1,0,6820
0367d-e7944,practice,0,5,0.9,0.1,1,0,1,2254
0367d-e7944,practice,0,5,0.9,0.1,2,0,1,244
0367d-e7944,practice,0,5,0.9,0.1,3,0,1,211
0367d-e7944,practice,0,5,0.9,0.1,4,0,1,697
0367d-e7944,practice,1,5,0.9,0.1,0,1,0,2117
0367d-e7944,practice,1,5,0.9,0.1,1,0,1,463
0367d-e7944,practice,1,5,0.9,0.1,2,0,1,84
0367d-e7944,practice,1,5,0.9,0.1,3,0,1,234
0367d-e7944,practice,1,5,0.9,0.1,4,0,1,219
0367d-e7944,main,0,10,0.9,0.6,0,1,0,2524
0367d-e7944,main,0,10,0.9,0.6,1,0,0,587
0367d-e7944,main,0,10,0.9,0.6,2,1,1,422
0367d-e7944,main,0,10,0.9,0.6,3,1,0,911
0367d-e7944,main,0,10,0.9,0.6,4,1,0,362
0367d-e7944,main,0,10,0.9,0.6,5,0,1,289
0367d-e7944,main,0,10,0.9,0.6,6,0,1,239
0367d-e7944,main,0,10,0.9,0.6,7,0,1,250
0367d-e7944,main,0,10,0.9,0.6,8,0,1,175
0367d-e7944,main,0,10,0.9,0.6,9,0,1,453
0367d-e7944,main,1,5,0.483,0.362,0,0,0,1212
0367d-e7944,main,1,5,0.483,0.362,1,1,1,737
0367d-e7944,main,1,5,0.483,0.362,2,1,0,198
0367d-e7944,main,1,5,0.483,0.362,3,0,1,2323
0367d-e7944,main,1,5,0.483,0.362,4,0,0,251
0367d-e7944,main,2,5,0.5,0.5,0,0,1,1164
0367d-e7944,main,2,5,0.5,0.5,1,0,0,196
0367d-e7944,main,2,5,0.5,0.5,2,0,0,289
0367d-e7944,main,2,5,0.5,0.5,3,0,1,214
0367d-e7944,main,2,5,0.5,0.5,4,0,0,197
0367d-e7944,main,3,20,0.048,0.816,0,1,1,1055
0367d-e7944,main,3,20,0.048,0.816,1,1,0,262
0367d-e7944,main,3,20,0.048,0.816,2,0,0,807
0367d-e7944,main,3,20,0.048,0.816,3,1,0,225
0367d-e7944,main,3,20,0.048,0.816,4,1,0,131
0367d-e7944,main,3,20,0.048,0.816,5,0,1,49
0367d-e7944,main,3,20,0.048,0.816,6,0,0,45
0367d-e7944,main,3,20,0.048,0.816,7,0,0,145
0367d-e7944,main,3,20,0.048,0.816,8,0,0,210
0367d-e7944,main,3,20,0.048,0.816,9,1,1,915
0367d-e7944,main,3,20,0.048,0.816,10,1,1,270
0367d-e7944,main,3,20,0.048,0.816,11,1,1,261
0367d-e7944,main,3,20,0.048,0.816,12,1,0,266
0367d-e7944,main,3,20,0.048,0.816,13,1,1,416
0367d-e7944,main,3,20,0.048,0.816,14,1,0,213
0367d-e7944,main,3,20,0.048,0.816,15,1,0,83
0367d-e7944,main,3,20,0.048,0.816,16,1,1,208
0367d-e7944,main,3,20,0.048,0.816,17,1,1,195
0367d-e7944,main,3,20,0.048,0.816,18,1,1,256
0367d-e7944,main,3,20,0.048,0.816,19,1,0,1881
0367d-e7944,main,4,10,0.8,0.8,0,1,1,1120
0367d-e7944,main,4,10,0.8,0.8,1,1,0,192
0367d-e7944,main,4,10,0.8,0.8,2,0,1,954
0367d-e7944,main,4,10,0.8,0.8,3,0,1,179
0367d-e7944,main,4,10,0.8,0.8,4,0,1,190
0367d-e7944,main,4,10,0.8,0.8,5,0,1,48
0367d-e7944,main,4,10,0.8,0.8,6,0,1,179
0367d-e7944,main,4,10,0.8,0.8,7,0,1,201
0367d-e7944,main,4,10,0.8,0.8,8,0,0,180
0367d-e7944,main,4,10,0.8,0.8,9,0,1,187
0367d-e7944,main,5,10,0.5,0.5,0,0,0,1533
0367d-e7944,main,5,10,0.5,0.5,1,1,0,371
0367d-e7944,main,5,10,0.5,0.5,2,0,0,207
0367d-e7944,main,5,10,0.5,0.5,3,1,1,142
0367d-e7944,main,5,10,0.5,0.5,4,1,1,66
0367d-e7944,main,5,10,0.5,0.5,5,1,0,258
0367d-e7944,main,5,10,0.5,0.5,6,1,0,197
0367d-e7944,main,5,10,0.5,0.5,7,1,0,244
0367d-e7944,main,5,10,0.5,0.5,8,1,0,299
0367d-e7944,main,5,10,0.5,0.5,9,1,1,308
0367d-e7944,main,6,10,0.298,0.798,0,0,0,1344
0367d-e7944,main,6,10,0.298,0.798,1,1,1,840
0367d-e7944,main,6,10,0.298,0.798,2,1,1,283
0367d-e7944,main,6,10,0.298,0.798,3,1,1,253
0367d-e7944,main,6,10,0.298,0.798,4,1,1,279
0367d-e7944,main,6,10,0.298,0.798,5,1,1,243
0367d-e7944,main,6,10,0.298,0.798,6,1,1,249
0367d-e7944,main,6,10,0.298,0.798,7,1,1,232
0367d-e7944,main,6,10,0.298,0.798,8,1,1,287
0367d-e7944,main,6,10,0.298,0.798,9,1,1,248
0367d-e7944,main,7,20,0.8,0.8,0,1,1,1867
0367d-e7944,main,7,20,0.8,0.8,1,1,0,199
0367d-e7944,main,7,20,0.8,0.8,2,0,1,160
0367d-e7944,main,7,20,0.8,0.8,3,0,1,31
0367d-e7944,main,7,20,0.8,0.8,4,0,1,118
0367d-e7944,main,7,20,0.8,0.8,5,0,1,156
0367d-e7944,main,7,20,0.8,0.8,6,0,1,405
0367d-e7944,main,7,20,0.8,0.8,7,0,1,276
0367d-e7944,main,7,20,0.8,0.8,8,0,1,217
0367d-e7944,main,7,20,0.8,0.8,9,0,1,501
0367d-e7944,main,7,20,0.8,0.8,10,0,0,203
0367d-e7944,main,7,20,0.8,0.8,11,0,1,1369
0367d-e7944,main,7,20,0.8,0.8,12,0,1,215
0367d-e7944,main,7,20,0.8,0.8,13,0,1,212
0367d-e7944,main,7,20,0.8,0.8,14,0,1,208
0367d-e7944,main,7,20,0.8,0.8,15,0,1,1675
0367d-e7944,main,7,20,0.8,0.8,16,0,1,178
0367d-e7944,main,7,20,0.8,0.8,17,0,1,214
0367d-e7944,main,7,20,0.8,0.8,18,0,1,198
0367d-e7944,main,7,20,0.8,0.8,19,0,1,232
0367d-e7944,main,8,20,0.5,0.5,0,0,1,1315
0367d-e7944,main,8,20,0.5,0.5,1,0,0,249
0367d-e7944,main,8,20,0.5,0.5,2,1,1,735
0367d-e7944,main,8,20,0.5,0.5,3,1,0,223
0367d-e7944,main,8,20,0.5,0.5,4,0,1,198
0367d-e7944,main,8,20,0.5,0.5,5,0,0,187
0367d-e7944,main,8,20,0.5,0.5,6,0,0,160
0367d-e7944,main,8,20,0.5,0.5,7,0,1,327
0367d-e7944,main,8,20,0.5,0.5,8,0,1,213
0367d-e7944,main,8,20,0.5,0.5,9,0,0,180
0367d-e7944,main,8,20,0.5,0.5,10,0,1,145
0367d-e7944,main,8,20,0.5,0.5,11,0,0,206
0367d-e7944,main,8,20,0.5,0.5,12,0,1,171
0367d-e7944,main,8,20,0.5,0.5,13,0,1,237
0367d-e7944,main,8,20,0.5,0.5,14,0,0,212
0367d-e7944,main,8,20,0.5,0.5,15,0,0,440
0367d-e7944,main,8,20,0.5,0.5,16,0,1,287
0367d-e7944,main,8,20,0.5,0.5,17,0,0,338
0367d-e7944,main,8,20,0.5,0.5,18,0,1,371
0367d-e7944,main,8,20,0.5,0.5,19,0,0,199
0367d-e7944,main,9,5,0.99,0.041,0,0,1,1503
0367d-e7944,main,9,5,0.99,0.041,1,0,0,206
0367d-e7944,main,9,5,0.99,0.041,2,1,0,748
0367d-e7944,main,9,5,0.99,0.041,3,0,1,117
0367d-e7944,main,9,5,0.99,0.041,4,0,1,187
0367d-e7944,main,10,20,0.2,0.2,0,0,1,1055
0367d-e7944,main,10,20,0.2,0.2,1,0,0,166
0367d-e7944,main,10,20,0.2,0.2,2,1,0,114
0367d-e7944,main,10,20,0.2,0.2,3,0,0,59
0367d-e7944,main,10,20,0.2,0.2,4,0,0,178
0367d-e7944,main,10,20,0.2,0.2,5,1,0,179
0367d-e7944,main,10,20,0.2,0.2,6,1,1,159
0367d-e7944,main,10,20,0.2,0.2,7,1,0,162
0367d-e7944,main,10,20,0.2,0.2,8,1,0,213
0367d-e7944,main,10,20,0.2,0.2,9,1,0,230
0367d-e7944,main,10,20,0.2,0.2,10,1,1,870
0367d-e7944,main,10,20,0.2,0.2,11,1,0,183
0367d-e7944,main,10,20,0.2,0.2,12,1,1,206
0367d-e7944,main,10,20,0.2,0.2,13,1,0,303
