session_id,stage,block_idx,high_reward,low_reward,horizon,p0,p1,trial_idx,arm,reward,rt
690b80e2c05bb2963d561128,main,2,1,-1,10,0.486,0.411,3,0,0,402
690b80e2c05bb2963d561128,main,2,1,-1,10,0.486,0.411,4,1,1,846
690b80e2c05bb2963d561128,main,2,1,-1,10,0.486,0.411,5,1,1,583
690b80e2c05bb2963d561128,main,2,1,-1,10,0.486,0.411,6,1,1,1273
690b80e2c05bb2963d561128,main,2,1,-1,10,0.486,0.411,7,1,0,885
690b80e2c05bb2963d561128,main,2,1,-1,10,0.486,0.411,8,0,0,1164
690b80e2c05bb2963d561128,main,2,1,-1,10,0.486,0.411,9,1,0,1136
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,0,1,0,1076
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,1,0,1,865
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,2,0,0,979
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,3,0,0,1169
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,4,0,0,292
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,5,1,1,996
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,6,1,0,511
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,7,1,0,501
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,8,0,1,257
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,9,0,0,1001
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,10,1,1,290
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,11,0,1,582
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,12,1,0,257
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,13,1,1,564
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,14,0,1,391
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,15,0,0,425
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,16,1,0,309
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,17,1,0,311
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,18,0,1,224
690b80e2c05bb2963d561128,main,3,1,-1,20,0.287,0.326,19,0,0,1226
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,0,1,0,3634
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,1,1,1,232
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,2,1,1,294
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,3,1,0,258
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,4,0,0,229
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,5,0,1,192
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,6,0,0,287
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,7,1,0,639
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,8,0,1,353
690b80e2c05bb2963d561128,main,4,1,-1,10,0.222,0.889,9,1,1,262
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,0,1,0,18645
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,1,0,0,2509
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,2,1,0,1024
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,3,1,1,382
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,4,1,0,1106
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,5,0,0,443
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,6,0,1,427
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,7,0,1,987
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,8,0,1,850
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,9,0,1,993
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,10,0,1,996
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,11,0,1,540
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,12,0,1,1261
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,13,0,1,770
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,14,0,1,437
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,15,0,1,671
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,16,0,1,658
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,17,0,1,394
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,18,0,1,603
690b80e2c05bb2963d561128,main,5,8,-8,20,0.706,0.777,19,0,1,465
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,0,1,1,1283
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,1,1,0,2098
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,2,0,0,324
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,3,0,1,773
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,4,0,1,353
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,5,0,0,525
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,6,1,0,259
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,7,0,0,61
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,8,0,1,149
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,9,0,0,342
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,10,1,0,289
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,11,1,1,426
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,12,1,0,762
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,13,1,0,283
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,14,1,0,249
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,15,0,1,1792
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,16,0,0,274
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,17,0,1,244
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,18,0,0,327
690b80e2c05bb2963d561128,main,6,1,-1,20,0.601,0.233,19,0,0,283
690b80e2c05bb2963d561128,main,7,1,-1,5,0.604,0.514,0,1,1,1903
690b80e2c05bb2963d561128,main,7,1,-1,5,0.604,0.514,1,1,0,329
690b80e2c05bb2963d561128,main,7,1,-1,5,0.604,0.514,2,1,1,333
690b80e2c05bb2963d561128,main,7,1,-1,5,0.604,0.514,3,1,1,482
690b80e2c05bb2963d561128,main,7,1,-1,5,0.604,0.514,4,1,0,894
690b80e2c05bb2963d561128,main,8,1,-1,5,0.364,0.569,0,0,0,38420
690b80e2c05bb2963d561128,main,8,1,-1,5,0.364,0.569,1,1,0,1637
690b80e2c05bb2963d561128,main,8,1,-1,5,0.364,0.569,2,1,1,344
690b80e2c05bb2963d561128,main,8,1,-1,5,0.364,0.569,3,0,0,738
690b80e2c05bb2963d561128,main,8,1,-1,5,0.364,0.569,4,0,0,351
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,0,1,0,1374
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,1,1,1,971
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,2,0,0,1325
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,3,0,0,367
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,4,1,1,626
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,5,1,0,504
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,6,1,0,236
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,7,1,1,88
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,8,1,0,837
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,9,0,1,423
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,10,0,0,908
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,11,0,1,1465
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,12,0,0,861
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,13,1,0,124
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,14,1,1,268
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,15,0,0,1719
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,16,1,0,814
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,17,0,0,560
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,18,0,0,548
690b80e2c05bb2963d561128,main,9,1,-1,20,0.106,0.198,19,1,1,223
690b80e2c05bb2963d561128,main,10,8,-8,5,0.153,0.466,0,1,0,10366
690b80e2c05bb2963d561128,main,10,8,-8,5,0.153,0.466,1,0,0,284
690b80e2c05bb2963d561128,main,10,8,-8,5,0.153,0.466,2,0,1,316
690b80e2c05bb2963d561128,main,10,8,-8,5,0.153,0.466,3,0,1,315
690b80e2c05bb2963d561128,main,10,8,-8,5,0.153,0.466,4,0,0,549
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,0,1,0,1993
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,1,1,1,367
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,2,1,0,391
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,3,0,1,56
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,4,0,0,230
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,5,0,0,237
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,6,1,0,241
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,7,0,1,133
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,8,0,0,48
690b80e2c05bb2963d561128,main,11,1,-1,10,0.239,0.375,9,0,0,274
690b864d66754102261a453f,practice,0,1,-1,5,0.9,0.1,0,0,1,1401
690b864d66754102261a453f,practice,0,1,-1,5,0.9,0.1,1,0,0,817
690b864d66754102261a453f,practice,0,1,-1,5,0.9,0.1,2,1,0,701
690b864d66754102261a453f,practice,0,1,-1,5,0.9,0.1,3,1,0,582
690b864d66754102261a453f,practice,0,1,-1,5,0.9,0.1,4,1,0,616
690b864d66754102261a453f,practice,1,1,-1,5,0.9,0.1,0,0,1,943
690b864d66754102261a453f,practice,1,1,-1,5,0.9,0.1,1,0,0,542
690b864d66754102261a453f,practice,1,1,-1,5,0.9,0.1,2,0,1,709
690b864d66754102261a453f,practice,1,1,-1,5,0.9,0.1,3,0,1,498
690b864d66754102261a453f,practice,1,1,-1,5,0.9,0.1,4,0,1,879
690b864d66754102261a453f,main,0,8,-8,5,0.136,0.507,0,0,0,955
690b864d66754102261a453f,main,0,8,-8,5,0.136,0.507,1,0,1,557
690b864d66754102261a453f,main,0,8,-8,5,0.136,0.507,2,0,0,707
690b864d66754102261a453f,main,0,8,-8,5,0.136,0.507,3,1,1,2069
690b864d66754102261a453f,main,0,8,-8,5,0.136,0.507,4,1,0,1135
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,0,0,1,1302
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,1,1,1,578
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,2,0,1,639
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,3,1,1,446
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,4,0,1,530
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,5,1,0,452
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,6,0,1,616
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,7,0,0,531
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,8,1,1,567
690b864d66754102261a453f,main,1,8,-8,10,0.812,0.316,9,1,0,870
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,0,0,1,1182
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,1,0,0,490
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,2,1,1,518
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,3,0,1,717
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,4,1,0,577
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,5,0,0,427
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,6,0,1,596
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,7,0,0,414
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,8,1,1,354
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,9,1,0,371
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,10,1,1,474
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,11,1,1,454
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,12,1,0,355
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,13,0,0,398
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,14,1,1,636
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,15,1,1,375
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,16,1,1,507
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,17,1,0,432
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,18,1,1,614
690b864d66754102261a453f,main,2,1,-1,20,0.835,0.651,19,1,0,1673
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,0,0,0,1309
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,1,1,1,1080
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,2,1,0,404
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,3,1,1,404
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,4,1,0,349
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,5,0,1,604
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,6,0,1,419
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,7,0,1,384
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,8,0,0,452
690b864d66754102261a453f,main,3,1,-1,10,0.305,0.463,9,0,0,955
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,0,0,0,1051
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,1,1,1,554
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,2,1,0,312
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,3,1,0,433
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,4,1,0,401
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,5,0,0,693
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,6,0,0,456
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,7,0,0,381
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,8,1,0,318
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,9,1,0,344
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,10,0,1,1689
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,11,0,0,433
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,12,0,0,548
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,13,0,0,345
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,14,1,0,415
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,15,1,0,457
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,16,1,1,577
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,17,1,0,421
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,18,1,0,238
690b864d66754102261a453f,main,4,1,-1,20,0.189,0.311,19,0,0,369
690b864d66754102261a453f,main,5,1,-1,5,0.895,0.81,0,0,1,791
690b864d66754102261a453f,main,5,1,-1,5,0.895,0.81,1,0,0,483
690b864d66754102261a453f,main,5,1,-1,5,0.895,0.81,2,0,1,327
690b864d66754102261a453f,main,5,1,-1,5,0.895,0.81,3,0,1,342
690b864d66754102261a453f,main,5,1,-1,5,0.895,0.81,4,0,1,393
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,0,0,1,605
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,1,0,0,88
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,2,0,1,362
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,3,0,0,357
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,4,0,1,746
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,5,0,0,422
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,6,0,1,494
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,7,0,0,466
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,8,0,1,1275
690b864d66754102261a453f,main,6,1,-1,10,0.718,0.713,9,0,1,394
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,0,1,0,999
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,1,1,1,297
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,2,1,0,367
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,3,1,1,1009
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,4,1,1,348
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,5,1,0,461
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,6,1,1,361
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,7,1,0,363
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,8,1,1,580
690b864d66754102261a453f,main,7,1,-1,10,0.783,0.38,9,1,0,721
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,0,0,1,680
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,1,1,1,429
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,2,0,0,366
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,3,1,1,328
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,4,0,1,508
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,5,1,1,587
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,6,0,1,440
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,7,1,1,625
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,8,0,0,503
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,9,1,1,464
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,10,1,1,393
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,11,1,1,391
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,12,1,1,316
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,13,1,1,399
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,14,1,1,360
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,15,1,1,342
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,16,1,1,335
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,17,1,0,346
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,18,1,1,409
690b864d66754102261a453f,main,8,1,-1,20,0.717,0.859,19,1,1,395
690b864d66754102261a453f,main,9,1,-1,5,0.893,0.513,0,0,1,1490
690b864d66754102261a453f,main,9,1,-1,5,0.893,0.513,1,1,0,1159
690b864d66754102261a453f,main,9,1,-1,5,0.893,0.513,2,0,1,427
690b864d66754102261a453f,main,9,1,-1,5,0.893,0.513,3,0,1,352
690b864d66754102261a453f,main,9,1,-1,5,0.893,0.513,4,0,1,379
690b864d66754102261a453f,main,10,1,-1,5,0.196,0.587,0,0,0,2161
690b864d66754102261a453f,main,10,1,-1,5,0.196,0.587,1,1,0,413
690b864d66754102261a453f,main,10,1,-1,5,0.196,0.587,2,1,1,597
690b864d66754102261a453f,main,10,1,-1,5,0.196,0.587,3,1,0,342
690b864d66754102261a453f,main,10,1,-1,5,0.196,0.587,4,0,0,312
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,0,0,0,418
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,1,1,0,342
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,2,0,1,504
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,3,0,0,724
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,4,1,0,445
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,5,0,1,417
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,6,0,0,309
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,7,0,1,401
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,8,0,1,409
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,9,0,1,356
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,10,0,1,350
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,11,0,1,333
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,12,0,1,344
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,13,0,1,405
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,14,0,0,375
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,15,0,1,438
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,16,0,1,355
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,17,0,1,405
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,18,0,1,325
690b864d66754102261a453f,main,11,8,-8,20,0.67,0.108,19,0,0,360
690bb50c28ad0130bb2a9ed0,practice,0,1,-1,5,0.9,0.1,0,0,1,2354
690bb50c28ad0130bb2a9ed0,practice,0,1,-1,5,0.9,0.1,1,0,0,759
690bb50c28ad0130bb2a9ed0,practice,0,1,-1,5,0.9,0.1,2,1,1,640
690bb50c28ad0130bb2a9ed0,practice,0,1,-1,5,0.9,0.1,3,1,0,535
690bb50c28ad0130bb2a9ed0,practice,0,1,-1,5,0.9,0.1,4,0,1,1040
690bb50c28ad0130bb2a9ed0,practice,1,1,-1,5,0.9,0.1,0,0,1,1484
690bb50c28ad0130bb2a9ed0,practice,1,1,-1,5,0.9,0.1,1,1,0,928
690bb50c28ad0130bb2a9ed0,practice,1,1,-1,5,0.9,0.1,2,0,1,840
690bb50c28ad0130bb2a9ed0,practice,1,1,-1,5,0.9,0.1,3,0,1,1138
690bb50c28ad0130bb2a9ed0,practice,1,1,-1,5,0.9,0.1,4,0,1,775
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,0,0,1,639
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,1,0,0,830
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,2,1,0,657
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,3,1,1,878
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,4,1,1,983
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,5,1,0,826
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,6,0,1,1261
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,7,1,1,1517
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,8,1,1,866
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,9,1,1,784
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,10,1,0,598
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,11,0,1,1047
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,12,0,1,971
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,13,1,1,1039
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,14,1,1,1587
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,15,0,0,1034
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,16,1,1,681
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,17,1,0,617
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,18,0,1,851
690bb50c28ad0130bb2a9ed0,main,0,1,-1,20,0.728,0.801,19,0,1,942
690bb50c28ad0130bb2a9ed0,main,1,1,-1,5,0.551,0.494,0,1,1,2102
690bb50c28ad0130bb2a9ed0,main,1,1,-1,5,0.551,0.494,1,0,0,1478
690bb50c28ad0130bb2a9ed0,main,1,1,-1,5,0.551,0.494,2,1,1,675
690bb50c28ad0130bb2a9ed0,main,1,1,-1,5,0.551,0.494,3,1,1,793
690bb50c28ad0130bb2a9ed0,main,1,1,-1,5,0.551,0.494,4,1,1,763
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,0,0,0,670
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,1,1,0,747
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,2,0,0,804
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,3,1,1,826
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,4,1,1,953
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,5,1,1,650
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,6,1,0,639
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,7,0,1,784
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,8,0,0,800
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,9,1,0,801
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,10,0,0,807
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,11,0,0,1046
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,12,1,1,617
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,13,1,0,688
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,14,1,1,1441
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,15,1,1,647
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,16,1,1,680
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,17,1,1,599
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,18,1,1,598
690bb50c28ad0130bb2a9ed0,main,2,1,-1,20,0.166,0.786,19,1,1,789
690bb50c28ad0130bb2a9ed0,main,3,8,-8,20,0.283,0.812,0,0,0,722
690bb50c28ad0130bb2a9ed0,main,3,8,-8,20,0.283,0.812,1,1,0,732
690bb50c28ad0130bb2a9ed0,main,3,8,-8,20,0.283,0.812,2,1,1,1630
690bb50c28ad0130bb2a9ed0,main,3,8,-8,20,0.283,0.812,3,0,0,1505
690bb50c28ad0130bb2a9ed0,main,3,8,-8,20,0.283,0.812,4,1,1,653
690bb50c28ad0130bb2a9ed0,main,3,8,-8,20,0.283,0.812,5,1,0,587
690bb50c28ad0130bb2a9ed0,main,3,8,-8,20,0.283,0.812,6,0,1,1690
690bb50c28ad0130bb2a9ed0,main,3,8,-8,20,0.283,0.812,7,0,0,1308
